StudentID,Age,Attendance,StudyHours,Marks
6440,20,81,2,59
6441,18,61,1,37
6442,22,81,10,69
6443,18,74,7,46
6444,18,67,2,35
6445,22,72,9,96
6446,23,80,5,82
6447,19,91,6,48
6448,19,92,6,45
6449,24,84,1,51
6450,23,51,9,88
6451,22,64,3,86
6452,24,53,1,72
6453,23,97,2,55
6454,18,58,9,42
6455,22,63,8,71
6456,18,56,4,79
6457,18,69,10,77
6458,20,57,6,67
6459,24,75,10,48
6460,23,62,5,59
6461,22,93,3,81
6462,21,69,4,37
6463,22,59,10,88
6464,21,81,10,55
6465,23,60,8,47
6466,21,51,1,60
6467,18,60,5,46
6468,21,77,9,36
6469,20,53,8,76
6470,18,72,8,67
6471,21,99,8,85
6472,24,72,5,82
6473,22,69,5,89
6474,19,72,8,72
6475,23,84,8,79
6476,22,62,10,92
6477,20,81,1,42
6478,23,70,8,70
6479,24,88,4,70
6480,23,72,5,38
6481,20,53,10,45
6482,19,66,7,73
6483,23,94,5,39
6484,18,96,1,81
6485,22,76,2,73
6486,19,95,10,65
6487,18,64,6,42
6488,18,76,8,69
6489,24,64,5,52
6490,21,54,4,38
6491,20,79,10,77
6492,23,97,5,98
6493,18,67,8,90
6494,24,92,2,83
6495,24,99,7,61
6496,18,92,5,96
6497,21,85,10,91
6498,21,70,3,65
6499,23,96,10,83
6500,22,88,1,52
6501,19,86,4,78
6502,24,92,8,53
6503,23,79,1,99
6504,23,95,7,86
6505,19,61,4,73
6506,23,78,5,46
6507,22,52,10,54
6508,19,89,9,79
6509,23,92,4,47
6510,21,99,2,54
6511,24,87,10,96
6512,23,61,2,81
6513,19,59,3,97
6514,18,80,9,62
6515,23,53,9,76
6516,18,78,3,79
6517,23,68,3,43
6518,20,71,8,88
6519,19,83,8,54
6520,24,58,5,44
6521,18,93,10,52
6522,18,54,6,47
6523,21,74,9,41
6524,20,63,9,45
6525,21,60,6,67
6526,18,100,4,59
6527,21,94,10,38
6528,19,66,5,68
6529,24,55,4,56
6530,20,64,6,58
6531,22,74,5,72
6532,21,66,1,60
6533,24,85,7,59
6534,22,53,6,65
6535,21,69,1,92
6536,19,54,6,91
6537,21,95,10,98
6538,24,81,10,41
6539,20,63,5,82
6540,24,97,2,62
6541,22,94,10,56
6542,24,62,2,100
6543,21,50,7,42
6544,24,87,4,57
6545,20,93,4,36
6546,21,60,5,35
6547,20,87,6,81
6548,23,78,6,65
6549,18,100,2,91
6550,23,88,6,39
6551,20,56,10,47
6552,19,52,2,60
6553,19,57,6,87
6554,19,86,6,41
6555,20,78,2,92
6556,24,54,2,69
6557,18,81,7,94
6558,24,83,1,42
6559,24,50,4,67
6560,21,63,10,39
6561,23,70,5,74
6562,21,99,1,56
6563,18,79,2,64
6564,19,72,5,89
6565,19,81,8,78
6566,18,81,8,39
6567,20,57,8,56
6568,24,94,2,51
6569,18,60,3,62
6570,22,86,9,51
6571,18,99,5,83
6572,22,61,3,37
6573,24,67,6,100
6574,22,72,1,100
6575,24,85,5,53
6576,20,68,4,41
6577,22,57,3,35
6578,19,68,4,70
6579,20,100,2,62
6580,21,62,10,69
6581,24,59,6,82
6582,22,58,3,81
6583,24,69,1,37
6584,20,65,10,42
6585,22,63,3,36
6586,23,94,2,68
6587,19,75,5,50
6588,21,60,3,75
6589,24,75,2,62
6590,24,80,10,48
6591,21,90,7,81
6592,24,79,7,37
6593,19,71,2,43
6594,19,69,10,35
6595,21,51,3,38
6596,22,96,5,92
6597,22,88,10,85
6598,19,80,6,52
6599,19,64,10,87
6600,24,86,4,59
6601,24,77,1,91
6602,19,77,5,66
6603,24,54,3,96
6604,19,86,9,85
6605,22,81,8,99
6606,21,98,8,100
6607,23,89,7,41
6608,19,74,5,36
6609,24,66,8,67
6610,22,93,10,86
6611,22,91,3,83
6612,20,94,7,67
6613,19,84,4,40
6614,20,85,5,75
6615,19,63,6,96
6616,21,79,7,62
6617,20,57,4,94
6618,22,73,3,99
6619,21,63,8,77
6620,21,92,6,49
6621,18,56,9,42
6622,23,70,3,96
6623,18,58,3,45
6624,20,78,7,76
6625,23,67,10,86
6626,22,91,2,79
6627,24,72,3,57
6628,19,75,10,100
6629,23,75,3,64
6630,18,97,9,64
6631,20,86,6,52
6632,21,81,7,60
6633,20,97,3,62
6634,24,76,6,55
6635,20,98,2,79
6636,24,93,2,47
6637,22,60,10,68
6638,18,79,6,94
6639,24,92,4,42
6640,20,91,9,96
6641,21,92,6,100
6642,18,92,3,69
6643,21,60,9,74
6644,18,97,3,77
6645,20,100,9,43
6646,19,76,7,71
6647,20,61,7,59
6648,22,56,9,68
6649,19,90,7,50
6650,23,69,8,88
6651,23,55,10,49
6652,19,69,2,74
6653,20,68,2,95
6654,24,91,5,56
6655,20,58,3,97
6656,18,58,9,95
6657,18,53,1,81
6658,24,100,2,40
6659,18,82,6,99
6660,22,100,1,38
6661,18,69,1,70
6662,18,70,10,35
6663,18,63,2,91
6664,18,64,10,41
6665,24,93,5,95
6666,20,52,5,54
6667,19,66,10,56
6668,19,57,8,77
6669,21,55,4,89
6670,20,81,8,46
6671,24,77,9,71
6672,23,55,3,99
6673,23,78,9,36
6674,18,87,5,79
6675,24,70,1,47
6676,21,93,9,90
6677,20,50,7,76
6678,19,78,8,43
6679,22,51,2,80
6680,24,53,6,43
6681,21,79,1,78
6682,20,94,2,44
6683,21,81,2,39
6684,21,97,10,96
6685,24,77,1,68
6686,23,85,6,55
6687,20,75,6,62
6688,23,86,4,61
6689,21,52,3,44
6690,20,52,9,41
6691,24,57,3,53
6692,18,59,9,97
6693,18,93,7,82
6694,21,99,10,77
6695,19,98,9,63
6696,18,98,3,67
6697,20,100,4,36
6698,19,97,9,73
6699,18,76,2,90
6700,22,98,5,79
6701,24,93,3,93
6702,18,52,3,83
6703,23,57,3,51
6704,22,67,5,88
6705,23,73,2,67
6706,23,71,9,46
6707,23,64,10,45
6708,20,76,2,84
6709,22,71,2,73
6710,18,66,2,55
6711,24,65,7,46
6712,24,64,3,42
6713,21,60,7,38
6714,19,85,1,61
6715,24,76,9,52
6716,18,54,10,77
6717,23,70,3,35
6718,18,99,8,38
6719,22,67,3,83
6720,23,66,3,59
6721,23,96,3,60
6722,20,96,8,98
6723,22,86,5,64
6724,21,84,2,36
6725,20,50,5,70
6726,20,76,4,93
6727,20,52,4,59
6728,21,65,5,96
6729,22,92,5,63
6730,23,98,9,55
6731,18,92,5,100
6732,21,56,1,91
6733,22,67,6,80
6734,21,99,1,49
6735,22,56,7,82
6736,21,89,6,42
6737,21,97,3,78
6738,20,60,10,76
6739,22,61,1,100
6740,24,50,10,85
6741,18,100,8,70
6742,18,97,9,50
6743,22,57,5,44
6744,22,74,4,49
6745,24,99,10,66
6746,20,93,5,76
6747,19,74,6,42
6748,22,76,9,79
6749,19,60,1,93
6750,24,89,2,96
6751,23,59,9,39
6752,19,83,9,60
6753,22,51,9,51
6754,23,90,6,91
6755,24,65,1,67
6756,22,64,7,86
6757,24,87,6,36
6758,18,85,10,78
6759,18,63,8,79
6760,24,52,7,70
6761,21,58,7,64
6762,19,100,8,87
6763,18,71,4,37
6764,20,54,5,43
6765,18,79,2,72
6766,18,86,9,66
6767,22,63,4,59
6768,21,74,9,94
6769,21,90,9,41
6770,18,57,5,49
6771,24,79,3,85
6772,24,79,2,69
6773,18,80,5,99
6774,22,90,7,77
6775,19,96,9,49
6776,22,71,4,44
6777,24,65,4,69
6778,23,94,3,72
6779,22,69,2,81
6780,20,83,10,90
6781,22,90,9,84
6782,19,59,10,45
6783,19,68,9,95
6784,21,95,1,94
6785,20,56,1,74
6786,24,100,1,85
6787,20,91,4,79
6788,18,74,7,37
6789,19,65,5,41
6790,19,79,4,46
6791,24,71,4,37
6792,24,73,7,47
6793,21,84,6,97
6794,24,55,9,64
6795,20,61,7,60
6796,18,63,2,38
6797,19,92,7,40
6798,22,68,8,80
6799,18,98,8,43
6800,21,51,3,65
6801,20,80,7,83
6802,22,60,1,40
6803,18,84,1,41
6804,22,61,8,52
6805,20,64,6,99
6806,20,80,5,64
6807,20,98,5,96
6808,21,75,8,40
6809,23,71,6,82
6810,18,68,1,42
6811,18,75,4,37
6812,21,70,7,67
6813,18,81,8,42
6814,18,64,10,76
6815,24,68,2,82
6816,23,82,1,46
6817,19,87,10,57
6818,20,62,5,59
6819,18,98,4,38
6820,24,50,7,88
6821,21,98,3,36
6822,22,83,9,78
6823,18,76,2,83
6824,18,58,8,57
6825,19,70,1,67
6826,20,90,2,62
6827,21,86,6,50
6828,21,62,5,43
6829,24,67,5,88
6830,21,89,8,75
6831,19,67,6,65
6832,23,73,1,93
6833,18,51,7,71
6834,23,71,5,84
6835,23,79,8,44
6836,22,59,6,92
6837,18,52,6,69
6838,20,80,1,42
6839,20,75,4,36
6840,18,61,2,61
6841,23,64,5,100
6842,21,65,8,91
6843,19,62,5,51
6844,23,78,2,84
6845,24,55,8,56
6846,18,87,8,98
6847,22,92,3,80
6848,23,85,9,47
6849,20,91,6,61
6850,24,57,2,62
6851,19,99,3,89
6852,19,90,9,97
6853,22,67,5,68
6854,21,78,9,45
6855,23,55,8,52
6856,20,88,1,95
6857,23,60,8,94
6858,23,98,4,76
6859,23,67,9,42
6860,23,56,7,97
6861,22,84,2,50
6862,23,70,3,97
6863,20,64,9,88
6864,23,100,5,93
6865,23,66,3,63
6866,19,76,6,53
6867,20,85,10,61
6868,19,57,8,40
6869,21,98,3,69
6870,19,62,9,77
6871,20,99,4,88
6872,19,72,2,57
6873,23,81,10,80
6874,22,100,9,86
6875,18,99,7,94
6876,22,83,2,44
6877,19,93,1,66
6878,18,96,4,64
6879,24,79,9,62
6880,21,80,9,49
6881,23,77,3,50
6882,21,75,7,48
6883,24,71,2,60
6884,19,84,10,83
6885,20,51,10,88
6886,19,98,5,89
6887,18,69,8,42
6888,24,87,8,87
6889,18,68,3,40
6890,19,78,2,47
6891,24,92,9,76
6892,21,79,7,69
6893,23,76,5,37
6894,20,79,1,62
6895,23,89,1,63
6896,21,99,6,58
6897,22,52,2,44
6898,20,65,6,96
6899,20,57,8,66
6900,24,52,9,40
6901,22,55,9,90
6902,19,95,9,92
6903,23,65,4,72
6904,18,60,10,98
6905,21,91,10,81
6906,18,51,8,87
6907,19,63,8,87
6908,24,66,4,44
6909,19,82,2,79
6910,21,86,9,76
6911,24,50,1,84
6912,23,57,5,83
6913,19,60,2,80
6914,23,97,3,83
6915,24,72,5,46
6916,22,87,1,72
6917,21,72,7,45
6918,23,57,2,68
6919,19,73,9,99
6920,18,61,2,79
6921,24,63,5,98
6922,21,74,1,82
6923,19,53,7,92
6924,22,62,4,70
6925,20,79,3,56
6926,21,58,1,70
6927,23,64,10,90
6928,18,93,8,58
6929,19,90,8,88
6930,22,94,2,70
6931,20,88,4,47
6932,18,68,9,56
6933,19,54,9,64
6934,19,81,3,56
6935,22,86,7,76
6936,20,78,5,96
6937,23,84,6,48
6938,19,58,6,55
6939,22,69,6,75
6940,23,97,1,42
6941,20,95,1,95
6942,22,100,5,86
6943,22,73,2,67
6944,23,70,3,50
6945,22,54,8,47
6946,24,76,5,48
6947,21,53,3,39
6948,22,59,9,91
6949,23,53,6,93
6950,24,80,4,62
6951,20,93,4,54
6952,23,66,5,38
6953,22,61,5,69
6954,24,54,1,35
6955,22,92,2,89
6956,22,53,4,75
6957,22,79,3,43
6958,22,80,10,90
6959,24,70,6,63
6960,21,74,10,75
6961,24,51,6,50
6962,19,99,10,93
6963,24,77,3,91
6964,23,81,6,44
6965,18,71,8,53
6966,24,74,2,75
6967,24,93,7,84
6968,19,69,2,74
6969,23,71,4,35
6970,24,91,7,98
6971,24,66,5,42
6972,20,98,5,45
6973,23,91,6,45
6974,19,53,6,56
6975,21,84,8,40
6976,21,68,7,41
6977,21,55,1,92
6978,18,60,9,36
6979,18,61,5,95
6980,19,71,2,60
6981,23,82,1,40
6982,23,96,6,74
6983,24,65,7,88
6984,21,96,8,41
6985,21,62,10,100
6986,21,75,1,82
6987,24,72,1,54
6988,18,74,8,76
6989,23,74,5,78
6990,20,82,3,92
6991,22,96,4,86
6992,19,90,2,68
6993,20,55,3,38
6994,24,51,10,99
6995,24,70,5,83
6996,23,66,1,83
6997,20,73,2,74
6998,20,57,3,49
6999,18,58,10,38
7000,20,81,7,72
7001,24,89,3,98
7002,24,52,8,94
7003,23,75,5,86
7004,24,91,2,80
7005,22,62,7,93
7006,23,71,10,78
7007,18,85,7,41
7008,24,96,2,47
7009,22,86,3,100
7010,18,73,10,35
7011,22,93,7,85
7012,22,90,1,46
7013,22,60,9,100
7014,21,66,2,53
7015,23,94,2,78
7016,21,87,8,62
7017,23,89,2,71
7018,23,62,7,63
7019,18,78,1,57
7020,19,68,8,88
7021,22,59,4,53
7022,20,91,10,43
7023,18,90,10,39
7024,22,98,2,74
7025,19,93,1,84
7026,18,65,3,35
7027,20,61,7,84
7028,20,59,9,86
7029,21,67,4,52
7030,24,80,2,69
7031,18,79,7,60
7032,22,84,7,40
7033,19,72,4,39
7034,22,72,2,97
7035,19,92,7,82
7036,21,84,10,58
7037,19,58,5,38
7038,19,70,2,92
7039,21,80,8,43
7040,20,59,8,99
7041,23,50,2,61
7042,21,96,2,86
7043,19,51,9,94
7044,19,66,10,59
7045,18,88,5,93
7046,20,51,7,62
7047,18,69,7,68
7048,24,51,9,71
7049,19,79,8,81
7050,23,56,7,38
7051,21,89,8,95
7052,23,91,7,67
7053,20,57,8,67
7054,22,74,10,70
7055,24,99,10,68
7056,20,60,1,84
7057,20,73,1,93
7058,19,81,2,90
7059,24,66,5,43
7060,24,89,1,94
7061,18,79,4,72
7062,23,70,2,76
7063,18,75,10,71
7064,24,99,8,76
7065,21,69,3,51
7066,21,65,4,78
7067,24,96,10,71
7068,18,75,6,62
7069,22,96,9,40
7070,19,68,1,71
7071,18,68,6,85
7072,22,93,4,64
7073,23,94,2,41
7074,22,65,8,43
7075,21,91,8,76
7076,20,59,9,70
7077,24,58,10,69
7078,20,100,7,86
7079,22,53,1,52
7080,22,51,4,40
7081,18,76,4,87
7082,23,75,4,50
7083,19,90,9,64
7084,20,98,2,35
7085,24,73,7,43
7086,22,84,10,84
7087,21,55,8,51
7088,22,70,6,46
7089,21,96,10,77
7090,18,92,3,83
7091,24,51,8,49
7092,22,94,1,52
7093,23,56,2,95
7094,22,62,7,48
7095,22,65,2,88
7096,22,78,7,66
7097,19,86,1,36
7098,24,67,1,51
7099,19,87,3,74
7100,20,74,7,84
7101,22,55,9,41
7102,21,52,4,73
7103,24,82,3,38
7104,24,81,6,66
7105,19,55,8,98
7106,18,84,7,38
7107,21,98,9,98
7108,21,98,4,90
7109,22,97,9,81
7110,21,92,8,77
7111,19,89,6,55
7112,21,78,5,65
7113,18,80,5,76
7114,23,93,9,40
7115,24,94,1,86
7116,19,91,4,47
7117,20,88,6,84
7118,19,89,8,77
7119,19,93,3,87
7120,21,57,2,87
7121,21,97,5,90
7122,21,57,6,42
7123,22,80,7,55
7124,21,81,5,42
7125,22,97,3,45
7126,19,75,9,74
7127,24,92,9,63
7128,23,99,5,64
7129,24,96,1,35
7130,18,72,4,94
7131,20,88,10,83
7132,24,92,3,83
7133,20,96,8,45
7134,21,73,9,86
7135,23,50,9,65
7136,19,86,2,57
7137,21,100,2,60
7138,22,60,8,39
7139,19,79,3,60
7140,21,94,7,91
7141,21,87,6,86
7142,23,58,3,84
7143,21,74,6,39
7144,22,89,9,88
7145,22,58,9,48
7146,21,67,3,48
7147,18,89,3,61
7148,23,62,5,45
7149,23,57,2,46
7150,20,56,9,70
7151,21,89,10,39
7152,20,97,7,58
7153,18,65,8,62
7154,20,84,10,94
7155,21,56,9,62
7156,22,73,8,88
7157,22,98,8,41
7158,22,77,7,88
7159,22,92,4,35
7160,21,97,5,49
7161,23,56,4,60
7162,23,68,8,88
7163,20,91,3,57
7164,21,86,9,85
7165,23,65,8,100
7166,20,55,5,61
7167,24,80,7,76
7168,19,54,3,70
7169,22,100,2,97
7170,19,73,1,58
7171,23,77,3,91
7172,21,83,6,84
7173,21,53,3,81
7174,19,66,7,38
7175,22,96,8,79
7176,24,53,10,85
7177,23,58,7,43
7178,18,99,5,48
7179,24,72,7,55
7180,20,67,5,59
7181,18,88,9,81
7182,23,72,7,93
7183,20,85,1,92
7184,24,88,8,72
7185,19,52,2,74
7186,20,70,6,87
7187,23,93,5,42
7188,21,93,3,56
7189,20,92,8,85
7190,24,70,8,81
7191,19,90,3,55
7192,24,52,8,55
7193,24,80,3,74
7194,19,69,3,76
7195,23,68,3,88
7196,22,60,8,36
7197,19,84,2,39
7198,20,56,10,84
7199,20,54,6,62
7200,21,98,3,54
7201,23,79,3,82
7202,24,73,9,79
7203,19,78,9,86
7204,21,78,9,100
7205,19,62,5,62
7206,19,67,8,81
7207,19,63,3,41
7208,18,90,4,44
7209,21,83,3,52
7210,19,55,10,82
7211,22,97,5,71
7212,22,53,2,85
7213,24,53,8,72
7214,18,79,7,53
7215,22,54,6,94
7216,18,61,8,39
7217,23,87,10,39
7218,19,52,8,71
7219,20,54,7,51
7220,24,65,6,56
7221,24,99,7,35
7222,23,56,9,50
7223,21,80,4,95
7224,21,61,10,67
7225,21,92,4,90
7226,19,87,3,42
7227,22,88,7,97
7228,21,74,5,56
7229,18,96,7,87
7230,19,81,4,66
7231,22,93,9,59
7232,18,67,7,48
7233,19,67,8,52
7234,20,90,3,38
7235,23,70,6,39
7236,21,60,2,83
7237,19,89,1,79
7238,20,83,5,59
7239,19,57,2,67
7240,18,88,9,97
7241,22,67,7,53
7242,24,67,8,84
7243,18,64,2,82
7244,18,80,7,80
7245,23,67,1,70
7246,24,97,6,73
7247,22,57,6,61
7248,24,90,5,98
7249,18,98,4,56
7250,22,67,1,65
7251,20,53,10,47
7252,22,81,7,87
7253,19,86,8,86
7254,20,90,6,82
7255,23,94,10,99
7256,20,74,6,44
7257,21,94,7,96
7258,23,73,1,95
7259,20,66,7,94
7260,19,89,1,60
7261,20,64,8,41
7262,21,79,7,50
7263,24,82,10,72
7264,20,83,7,49
7265,18,79,5,82
7266,19,91,6,94
7267,23,69,3,41
7268,18,54,4,53
7269,21,73,3,66
7270,24,57,4,53
7271,22,77,9,49
7272,20,75,1,44
7273,23,59,6,40
7274,21,52,4,79
7275,18,53,1,54
7276,21,57,3,67
7277,24,58,6,40
7278,18,67,1,42
7279,21,59,1,58
7280,21,52,7,39
7281,18,88,3,76
7282,20,81,5,84
7283,23,56,7,61
7284,18,96,8,77
7285,20,57,7,91
7286,20,73,8,72
7287,21,58,9,35
7288,20,85,4,78
7289,22,87,10,35
7290,22,67,3,89
7291,19,87,1,100
7292,19,93,7,40
7293,23,77,10,74
7294,21,66,2,60
7295,22,75,1,71
7296,23,56,6,51
7297,22,85,3,35
7298,24,76,9,62
7299,19,76,3,58
7300,18,61,1,56
7301,19,51,1,57
7302,24,85,5,99
7303,18,75,5,52
7304,24,64,9,93
7305,20,86,1,80
7306,24,53,2,100
7307,20,81,1,84
7308,19,82,6,56
7309,18,75,10,85
7310,22,57,10,91
7311,24,75,6,48
7312,19,89,8,52
7313,24,53,9,47
7314,23,86,5,74
7315,20,98,7,49
7316,22,81,2,72
7317,22,68,7,81
7318,23,65,4,42
7319,20,92,2,58
7320,21,60,8,60
7321,19,89,3,94
7322,21,99,7,53
7323,18,57,2,90
7324,19,78,3,88
7325,24,88,3,70
7326,22,73,3,94
7327,24,99,9,88
7328,21,51,9,58
7329,22,84,7,71
7330,19,95,7,38
7331,21,80,7,81
7332,22,77,7,58
7333,18,53,8,73
7334,21,83,9,41
7335,18,93,4,68
7336,23,100,7,91
7337,23,86,4,36
7338,22,56,1,88
7339,20,92,8,61
7340,23,61,4,63
7341,18,58,5,64
7342,21,59,3,75
7343,20,89,2,100
7344,24,95,7,77
7345,20,57,10,96
7346,23,59,10,69
7347,20,85,9,90
7348,23,87,2,36
7349,21,81,3,49
7350,24,60,6,51
7351,23,58,3,66
7352,20,59,5,70
7353,19,66,9,72
7354,21,97,1,94
7355,19,66,3,96
7356,19,82,6,81
7357,20,87,1,56
7358,22,51,9,80
7359,18,71,7,47
7360,19,93,6,36
7361,18,73,1,60
7362,21,96,3,48
7363,23,57,10,90
7364,21,56,1,98
7365,24,96,3,44
7366,23,52,5,62
7367,23,51,6,70
7368,18,50,3,99
7369,19,55,10,46
7370,23,91,3,78
7371,20,71,1,66
7372,19,78,9,99
7373,21,92,4,54
7374,22,79,10,50
7375,23,82,8,89
7376,20,55,7,86
7377,23,92,10,100
7378,24,61,9,60
7379,19,68,10,97
7380,18,97,2,50
7381,24,71,7,49
7382,23,73,3,82
7383,19,60,10,77
7384,19,76,6,45
7385,19,95,9,52
7386,23,69,4,39
7387,23,100,5,80
7388,22,61,2,51
7389,21,92,7,97
7390,18,83,6,47
7391,24,95,9,52
7392,21,82,10,84
7393,18,84,3,92
7394,19,70,6,80
7395,23,58,2,70
7396,22,52,2,67
7397,22,57,1,68
7398,19,90,3,69
7399,21,77,3,76
7400,20,94,6,99
7401,20,58,3,57
7402,24,54,6,87
7403,24,100,4,68
7404,21,64,2,85
7405,21,88,4,68
7406,19,77,8,75
7407,19,58,8,35
7408,23,80,2,72
7409,22,93,10,55
7410,23,63,3,45
7411,19,56,7,79
7412,18,58,4,59
7413,23,64,3,57
7414,18,100,7,89
7415,23,96,6,65
7416,21,66,7,94
7417,21,62,2,94
7418,24,68,9,86
7419,20,99,8,92
7420,23,88,3,80
7421,19,66,5,94
7422,23,96,6,77
7423,18,88,5,41
7424,24,68,5,56
7425,23,79,8,85
7426,19,62,7,71
7427,21,52,8,85
7428,21,58,2,94
7429,19,56,8,36
7430,18,80,10,61
7431,18,58,4,69
7432,23,76,3,84
7433,19,80,2,44
7434,19,93,8,69
7435,24,69,8,98
7436,23,79,2,51
7437,20,100,8,65
7438,22,96,10,89
7439,22,72,2,46
7440,23,86,1,45
7441,19,89,5,51
7442,20,70,3,69
7443,21,73,10,44
7444,24,86,5,56
7445,21,82,5,97
7446,19,77,3,71
7447,18,60,6,74
7448,22,86,7,98
7449,22,79,1,70
7450,24,59,6,83
7451,21,96,3,76
7452,19,80,7,67
7453,22,71,9,74
7454,19,94,9,72
7455,20,99,9,49
7456,23,96,9,86
7457,21,89,7,65
7458,23,65,3,50
7459,22,84,3,82
7460,20,90,6,97
7461,19,63,7,99
7462,20,78,7,91
7463,21,95,7,52
7464,18,80,8,81
7465,20,71,5,59
7466,24,62,1,38
7467,23,50,4,48
7468,22,82,5,53
7469,18,64,9,67
7470,23,53,4,36
7471,23,80,6,72
7472,22,73,2,39
7473,23,92,10,84
7474,21,62,4,83
7475,22,79,8,65
7476,19,73,8,90
7477,23,98,5,96
7478,22,82,3,67
7479,24,83,9,38
7480,22,82,10,82
7481,21,53,3,40
7482,19,51,5,39
7483,23,72,7,62
7484,20,97,1,66
7485,21,65,4,60
7486,24,50,6,92
7487,19,60,9,67
7488,18,76,9,98
7489,19,59,7,41
7490,23,91,8,54
7491,22,90,4,76
7492,24,83,10,87
7493,20,94,9,89
7494,23,57,7,68
7495,23,87,8,36
7496,24,55,5,81
7497,20,100,2,88
7498,24,78,5,76
7499,24,65,10,66
7500,20,66,3,39
7501,18,81,3,60
7502,20,64,5,75
7503,21,81,7,47
7504,20,69,10,72
7505,19,87,7,37
7506,21,91,10,73
7507,24,84,7,62
7508,22,66,1,93
7509,24,87,5,75
7510,23,65,6,68
7511,24,68,10,79
7512,19,74,8,96
7513,24,93,1,60
7514,21,99,5,46
7515,18,69,1,55
7516,21,91,3,35
7517,20,78,1,94
7518,18,82,9,50
7519,22,72,10,61
7520,20,52,2,72
7521,18,67,3,46
7522,24,80,9,95
7523,20,72,7,58
7524,20,80,10,70
7525,21,96,5,95
7526,19,80,8,37
7527,20,98,2,69
7528,24,86,5,54
7529,21,70,1,42
7530,21,81,2,74
7531,22,53,3,86
7532,24,80,4,61
7533,19,56,2,63
7534,18,52,3,98
7535,22,68,2,73
7536,21,92,10,86
7537,18,76,1,75
7538,19,78,2,77
7539,21,70,10,92
7540,19,63,5,67
7541,22,97,8,54
7542,24,82,10,51
7543,20,63,10,53
7544,19,95,10,86
7545,19,62,4,65
7546,20,90,4,95
7547,24,96,9,98
7548,21,72,3,65
7549,23,56,9,83
7550,18,78,2,67
7551,18,51,7,50
7552,18,50,5,40
7553,21,86,8,70
7554,23,53,8,50
7555,20,70,10,96
7556,20,69,5,54
7557,20,69,9,64
7558,23,90,4,66
7559,21,54,4,83
7560,24,62,1,81
7561,19,51,7,82
7562,21,85,2,37
7563,18,87,4,47
7564,24,50,7,88
7565,23,75,1,91
7566,18,65,2,100
7567,22,72,8,36
7568,19,95,8,53
7569,23,96,9,72
7570,21,73,3,70
7571,23,67,1,42
7572,23,79,1,62
7573,20,91,2,69
7574,24,70,1,86
7575,24,77,4,44
7576,19,79,10,67
7577,24,74,5,96
7578,23,57,6,36
7579,24,60,6,100
7580,19,90,3,72
7581,19,58,5,80
7582,22,70,1,87
7583,22,72,7,59
7584,22,67,6,74
7585,19,97,9,37
7586,22,86,9,65
7587,21,64,9,95
7588,18,95,8,67
7589,23,82,7,66
7590,22,95,1,74
7591,23,80,10,91
7592,19,59,2,51
7593,21,66,5,58
7594,20,97,7,56
7595,21,78,5,45
7596,24,97,9,66
7597,20,95,5,80
7598,23,52,3,47
7599,24,67,9,65
7600,21,97,7,35
7601,21,54,1,51
7602,20,55,1,82
7603,20,65,1,62
7604,18,59,7,70
7605,22,51,10,37
7606,18,64,2,65
7607,19,51,3,74
7608,20,79,8,64
7609,19,81,8,63
7610,18,72,5,72
7611,20,86,10,56
7612,18,69,1,66
7613,23,93,9,82
7614,23,72,3,100
7615,19,77,3,50
7616,20,50,5,98
7617,23,53,6,95
7618,18,85,7,71
7619,21,78,3,56
7620,21,77,7,71
7621,19,57,5,51
7622,20,85,9,57
7623,23,57,2,46
7624,19,85,10,41
7625,20,74,5,35
7626,20,54,5,57
7627,18,78,7,58
7628,20,61,6,37
7629,24,52,9,61
7630,20,68,3,42
7631,20,92,9,68
7632,21,59,5,49
7633,18,95,4,83
7634,19,100,3,69
7635,18,60,8,48
7636,19,75,4,46
7637,21,97,5,69
7638,19,79,1,67
7639,20,89,4,96
7640,20,57,4,98
7641,23,93,2,53
7642,21,64,7,69
7643,18,94,3,92
7644,24,64,8,62
7645,19,83,10,73
7646,20,69,5,93
7647,19,87,5,82
7648,20,71,5,46
7649,22,95,1,78
7650,22,86,3,41
7651,20,65,5,62
7652,22,68,3,83
7653,19,57,7,46
7654,21,85,7,69
7655,24,88,5,46
7656,23,55,1,86
7657,20,62,7,80
7658,24,85,3,85
7659,19,54,5,72
7660,23,69,4,42
7661,23,58,8,55
7662,18,100,4,68
7663,19,58,9,45
7664,23,54,4,64
7665,21,55,3,57
7666,24,82,3,85
7667,18,88,10,91
7668,19,64,10,78
7669,19,68,9,92
7670,19,64,8,78
7671,19,71,10,84
7672,20,98,7,77
7673,22,94,7,92
7674,18,84,8,38
7675,21,60,8,56
7676,20,89,3,77
7677,24,75,4,68
7678,19,55,2,80
7679,20,59,1,43
7680,23,92,3,57
7681,21,65,7,84
7682,23,58,7,94
7683,23,76,8,74
7684,23,83,6,98
7685,19,74,5,45
7686,20,67,7,58
7687,18,84,7,63
7688,18,57,9,68
7689,24,57,10,59
7690,19,88,10,79
7691,20,70,9,44
7692,24,82,9,71
7693,22,64,8,91
7694,24,54,1,54
7695,20,62,6,50
7696,18,68,1,90
7697,24,57,9,38
7698,18,84,2,68
7699,18,80,3,58
7700,18,95,4,77
7701,22,85,8,48
7702,21,78,9,45
7703,21,57,7,80
7704,22,73,4,47
7705,21,60,4,97
7706,22,78,5,84
7707,21,53,10,66
7708,23,92,1,73
7709,18,85,10,69
